timestamp,attack_type,source_ip,target_port
2026-06-16 18:33:17,Port Scan,10.10.5.13,22
2026-06-16 18:33:24,Malware Upload,10.10.2.24,22
2026-06-16 18:33:34,Brute Force,192.0.2.44,8080
2026-06-16 18:33:37,DDoS,203.0.113.10,80
2026-06-16 18:33:53,DDoS,10.10.4.14,8080
2026-06-16 18:33:58,SQL Injection,198.51.100.23,3306
2026-06-16 18:34:01,SQL Injection,10.10.1.31,3389
2026-06-16 18:34:49,DDoS,203.0.113.10,8080
2026-06-16 18:34:57,DDoS,10.10.6.18,22
2026-06-16 18:35:01,DDoS,203.0.113.10,443
2026-06-16 18:35:57,Brute Force,192.0.2.44,22
2026-06-16 18:36:09,Port Scan,10.10.2.17,8080
2026-06-16 18:36:17,Port Scan,203.0.113.77,443
2026-06-16 18:36:17,Port Scan,10.10.3.25,80
2026-06-16 18:36:19,Brute Force,10.10.4.25,22
2026-06-16 18:36:39,DDoS,10.10.7.26,8080
2026-06-16 18:36:55,SQL Injection,198.51.100.23,443
2026-06-16 18:37:17,Brute Force,10.10.6.24,5432
2026-06-16 18:37:21,Brute Force,10.10.2.15,22
2026-06-16 18:37:32,Port Scan,203.0.113.77,3389
2026-06-16 18:38:06,Credential Stuffing,10.10.1.20,443
2026-06-16 18:38:33,Port Scan,203.0.113.77,3389
2026-06-16 18:38:40,DDoS,10.10.7.22,443
2026-06-16 18:39:01,SQL Injection,10.10.1.32,80
2026-06-16 18:39:02,Port Scan,203.0.113.77,22
2026-06-16 18:39:25,Brute Force,10.10.2.30,21
2026-06-16 18:39:39,Credential Stuffing,10.10.2.33,443
2026-06-16 18:39:51,SQL Injection,10.10.3.20,443
2026-06-16 18:39:56,Brute Force,192.0.2.44,3306
2026-06-16 18:40:07,Brute Force,10.10.3.22,25
2026-06-16 18:40:32,SQL Injection,198.51.100.23,3306
2026-06-16 18:41:21,XSS,10.10.2.18,443
2026-06-16 18:41:48,DDoS,10.10.2.30,22
2026-06-16 18:41:54,XSS,203.0.113.77,80
2026-06-16 18:42:19,SQL Injection,198.51.100.23,443
2026-06-16 18:42:41,Port Scan,203.0.113.77,443
2026-06-16 18:42:59,Credential Stuffing,10.10.1.29,443
2026-06-16 18:42:59,Brute Force,10.10.7.26,21
2026-06-16 18:43:23,Brute Force,192.0.2.44,22
2026-06-16 18:43:39,SQL Injection,10.10.2.11,443
2026-06-16 18:43:59,SQL Injection,198.51.100.23,443
2026-06-16 18:44:26,Port Scan,203.0.113.77,8080
2026-06-16 18:44:35,Brute Force,10.10.1.13,5432
2026-06-16 18:45:01,Port Scan,203.0.113.77,80
2026-06-16 18:45:34,DDoS,203.0.113.10,443
2026-06-16 18:45:35,Port Scan,203.0.113.77,443
2026-06-16 18:45:51,DDoS,10.10.6.23,80
2026-06-16 18:46:04,Credential Stuffing,10.10.5.18,443
2026-06-16 18:46:04,Brute Force,192.0.2.44,3306
2026-06-16 18:46:07,SQL Injection,10.10.4.29,443
2026-06-16 18:46:08,SQL Injection,192.0.2.44,80
2026-06-16 18:46:31,DDoS,203.0.113.10,80
2026-06-16 18:46:44,Port Scan,203.0.113.77,22
2026-06-16 18:47:53,Directory Traversal,203.0.113.10,443
2026-06-16 18:47:54,Brute Force,10.10.4.14,5432
2026-06-16 18:48:12,Port Scan,203.0.113.10,8080
2026-06-16 18:48:28,DDoS,10.10.1.20,80
2026-06-16 18:48:49,Zero-Day Probe,10.10.7.19,80
2026-06-16 18:48:55,SQL Injection,10.10.1.10,22
2026-06-16 18:49:20,XSS,10.10.7.15,443
2026-06-16 18:50:01,Credential Stuffing,198.51.100.23,80
2026-06-16 18:50:35,DDoS,203.0.113.10,3306
2026-06-16 18:51:04,Port Scan,10.10.5.18,3306
2026-06-16 18:51:09,SQL Injection,10.10.3.32,22
2026-06-16 18:51:34,Brute Force,10.10.1.24,443
2026-06-16 18:51:36,SQL Injection,198.51.100.23,443
2026-06-16 18:51:49,Brute Force,192.0.2.44,443
2026-06-16 18:52:06,SQL Injection,10.10.6.11,3306
2026-06-16 18:52:26,Port Scan,10.10.2.13,3306
2026-06-16 18:52:40,Port Scan,203.0.113.77,3306
2026-06-16 18:52:46,DDoS,203.0.113.10,3306
2026-06-16 18:53:32,XSS,10.10.1.11,443
2026-06-16 18:53:42,XSS,10.10.4.31,443
2026-06-16 18:53:43,Port Scan,10.10.6.25,8080
2026-06-16 18:53:58,DDoS,10.10.6.14,8080
2026-06-16 18:54:18,Port Scan,10.10.4.16,8080
2026-06-16 18:54:52,Brute Force,10.10.3.27,443
2026-06-16 18:54:56,Brute Force,10.10.6.16,3306
2026-06-16 18:55:17,Brute Force,192.0.2.44,3306
2026-06-16 18:55:34,Brute Force,192.0.2.44,3389
2026-06-16 18:56:20,SQL Injection,10.10.5.32,80
2026-06-16 18:56:49,SQL Injection,10.10.2.34,3389
2026-06-16 18:56:58,DDoS,10.10.3.34,443
2026-06-16 18:57:02,Malware Upload,10.10.2.31,80
2026-06-16 18:57:14,Brute Force,10.10.3.30,25
2026-06-16 18:57:22,SQL Injection,10.10.6.12,3306
2026-06-16 18:57:22,Brute Force,192.0.2.44,80
2026-06-16 18:57:50,Port Scan,203.0.113.77,3389
2026-06-16 18:58:14,DDoS,203.0.113.10,443
2026-06-16 18:58:32,DDoS,10.10.5.34,8080
2026-06-16 18:58:43,Brute Force,192.0.2.44,443
2026-06-16 19:01:19,DDoS,10.10.2.31,22
2026-06-16 19:01:31,XSS,10.10.7.13,443
2026-06-16 19:02:48,SQL Injection,198.51.100.23,80
2026-06-16 19:03:05,Brute Force,192.0.2.44,80
2026-06-16 19:03:06,DDoS,203.0.113.10,3389
2026-06-16 19:03:13,XSS,10.10.2.27,443
2026-06-16 19:03:24,Port Scan,10.10.2.31,22
2026-06-16 19:03:51,XSS,203.0.113.10,8080
2026-06-16 19:04:06,SQL Injection,10.10.3.14,80
2026-06-16 19:04:19,DDoS,10.10.4.31,8080
2026-06-16 19:04:20,SQL Injection,198.51.100.23,21
2026-06-16 19:05:23,Brute Force,10.10.1.24,80
2026-06-16 19:05:27,Port Scan,10.10.3.13,443
2026-06-16 19:05:43,DDoS,10.10.3.16,8080
2026-06-16 19:06:20,Malware Upload,10.10.6.18,8080
2026-06-16 19:07:22,DDoS,203.0.113.10,3306
2026-06-16 19:07:55,SQL Injection,198.51.100.23,443
2026-06-16 19:08:17,SQL Injection,198.51.100.23,443
2026-06-16 19:09:06,Port Scan,192.0.2.44,3306
2026-06-16 19:09:07,Port Scan,203.0.113.77,80
2026-06-16 19:10:20,Port Scan,10.10.5.29,443
2026-06-16 19:10:31,Port Scan,10.10.1.11,443
2026-06-16 19:10:39,Port Scan,203.0.113.77,3389
2026-06-16 19:10:40,XSS,10.10.1.31,8080
2026-06-16 19:10:50,Brute Force,10.10.1.11,443
2026-06-16 19:11:03,Port Scan,10.10.2.14,22
2026-06-16 19:11:17,Malware Upload,10.10.7.19,80
2026-06-16 19:11:17,Port Scan,10.10.6.28,3389
2026-06-16 19:11:27,SQL Injection,198.51.100.23,25
2026-06-16 19:11:29,Brute Force,192.0.2.44,22
2026-06-16 19:11:30,DDoS,10.10.5.20,5432
2026-06-16 19:11:51,Brute Force,10.10.2.23,22
2026-06-16 19:11:52,Brute Force,192.0.2.44,80
2026-06-16 19:11:58,DDoS,203.0.113.10,22
2026-06-16 19:12:14,DDoS,10.10.4.17,25
2026-06-16 19:12:24,SQL Injection,10.10.6.32,8080
2026-06-16 19:12:38,DDoS,10.10.1.12,8080
2026-06-16 19:12:40,SQL Injection,198.51.100.23,25
2026-06-16 19:13:01,DDoS,203.0.113.10,80
2026-06-16 19:13:04,SQL Injection,198.51.100.23,3389
2026-06-16 19:13:18,DDoS,10.10.3.12,443
2026-06-16 19:13:32,DDoS,10.10.7.10,22
2026-06-16 19:13:45,DDoS,203.0.113.10,80
2026-06-16 19:13:53,Brute Force,10.10.5.32,443
2026-06-16 19:14:06,Brute Force,10.10.3.24,443
2026-06-16 19:14:13,DDoS,203.0.113.10,80
2026-06-16 19:14:55,DDoS,203.0.113.10,3389
2026-06-16 19:15:15,XSS,198.51.100.23,443
2026-06-16 19:15:16,Port Scan,203.0.113.77,80
2026-06-16 19:15:56,Port Scan,203.0.113.77,443
2026-06-16 19:16:07,Brute Force,192.0.2.44,80
2026-06-16 19:16:22,DDoS,10.10.2.29,25
2026-06-16 19:16:24,DDoS,10.10.1.14,22
2026-06-16 19:16:40,Directory Traversal,10.10.3.32,443
2026-06-16 19:16:47,Credential Stuffing,10.10.5.25,22
2026-06-16 19:18:09,SQL Injection,198.51.100.23,22
2026-06-16 19:18:18,DDoS,10.10.7.26,80
2026-06-16 19:18:20,XSS,10.10.5.17,8080
2026-06-16 19:18:27,SQL Injection,10.10.5.21,80
2026-06-16 19:18:53,Port Scan,203.0.113.77,443
2026-06-16 19:18:58,Port Scan,10.10.4.24,8080
2026-06-16 19:19:00,Port Scan,203.0.113.77,80
2026-06-16 19:19:21,XSS,10.10.3.15,443
2026-06-16 19:19:32,Brute Force,10.10.3.30,443
2026-06-16 19:19:44,Port Scan,203.0.113.77,22
2026-06-16 19:19:50,DDoS,10.10.6.34,3306
2026-06-16 19:20:00,SQL Injection,10.10.2.32,443
2026-06-16 19:20:32,Brute Force,10.10.1.12,443
2026-06-16 19:20:32,Directory Traversal,10.10.2.33,80
2026-06-16 19:20:35,Credential Stuffing,10.10.3.28,80
2026-06-16 19:20:38,SQL Injection,10.10.4.23,443
2026-06-16 19:20:48,SQL Injection,10.10.4.14,443
2026-06-16 19:21:01,Port Scan,203.0.113.77,443
2026-06-16 19:21:18,Port Scan,10.10.1.22,3306
2026-06-16 19:21:42,Brute Force,10.10.3.32,8080
2026-06-16 19:21:58,Brute Force,10.10.1.27,443
2026-06-16 19:22:30,DDoS,10.10.7.30,80
2026-06-16 19:22:31,DDoS,10.10.7.25,22
2026-06-16 19:22:55,Port Scan,203.0.113.77,80
2026-06-16 19:23:07,DDoS,10.10.5.27,443
2026-06-16 19:23:15,SQL Injection,10.10.3.22,22
2026-06-16 19:23:33,DDoS,203.0.113.10,443
2026-06-16 19:23:52,Malware Upload,10.10.5.26,80
2026-06-16 19:23:58,SQL Injection,198.51.100.23,22
2026-06-16 19:24:05,Port Scan,198.51.100.23,3306
2026-06-16 19:24:18,Port Scan,203.0.113.77,25
2026-06-16 19:24:44,SQL Injection,198.51.100.23,80
2026-06-16 19:24:57,Port Scan,203.0.113.77,443
2026-06-16 19:25:07,DDoS,10.10.2.13,80
2026-06-16 19:25:14,SQL Injection,10.10.1.25,22
2026-06-16 19:25:15,XSS,10.10.7.22,3306
2026-06-16 19:25:20,Brute Force,10.10.3.12,3306
2026-06-16 19:25:29,Brute Force,10.10.2.30,80
2026-06-16 19:25:50,Port Scan,203.0.113.77,443
2026-06-16 19:26:51,Credential Stuffing,10.10.4.30,8080
2026-06-16 19:26:58,SQL Injection,10.10.3.20,22
2026-06-16 19:27:14,Port Scan,10.10.4.16,22
2026-06-16 19:27:40,SQL Injection,10.10.5.27,443
2026-06-16 19:27:59,DDoS,203.0.113.10,80
2026-06-16 19:28:27,Port Scan,10.10.1.29,443
2026-06-16 19:29:03,Port Scan,203.0.113.77,443
2026-06-16 19:29:15,Brute Force,10.10.4.21,22
2026-06-16 19:29:22,SQL Injection,10.10.1.11,22
2026-06-16 19:30:09,Port Scan,10.10.7.17,5432
2026-06-16 19:30:30,DDoS,203.0.113.10,22
2026-06-16 19:30:31,DDoS,10.10.1.20,443
2026-06-16 19:31:06,Brute Force,10.10.4.34,8080
2026-06-16 19:31:32,Credential Stuffing,10.10.2.13,22
2026-06-16 19:31:49,Brute Force,10.10.6.22,80
2026-06-16 19:32:15,SQL Injection,198.51.100.23,3389
2026-06-16 19:32:29,DDoS,10.10.5.32,443
2026-06-16 19:33:32,DDoS,10.10.3.13,443
2026-06-16 19:33:36,DDoS,10.10.5.15,443
2026-06-16 19:33:40,DDoS,10.10.3.15,443
2026-06-16 19:33:52,SQL Injection,10.10.4.17,8080
2026-06-16 19:34:04,SQL Injection,10.10.4.33,443
2026-06-16 19:34:35,Brute Force,192.0.2.44,3389
2026-06-16 19:34:56,Brute Force,10.10.4.21,25
2026-06-16 19:35:06,DDoS,10.10.3.26,3306
2026-06-16 19:35:33,Port Scan,10.10.2.31,443
2026-06-16 19:35:54,DDoS,10.10.4.19,80
2026-06-16 19:36:00,Brute Force,10.10.6.29,3306
2026-06-16 19:36:23,Brute Force,10.10.6.31,3306
2026-06-16 19:36:38,SQL Injection,10.10.4.31,3306
2026-06-16 19:37:23,Brute Force,10.10.3.18,443
2026-06-16 19:38:10,SQL Injection,10.10.2.25,443
2026-06-16 19:38:16,SQL Injection,10.10.1.12,443
2026-06-16 19:38:52,SQL Injection,10.10.7.24,443
2026-06-16 19:39:02,Brute Force,10.10.4.27,22
2026-06-16 19:39:15,Port Scan,10.10.7.29,3306
2026-06-16 19:39:21,DDoS,10.10.2.26,443
2026-06-16 19:39:41,Brute Force,10.10.7.34,443
2026-06-16 19:39:42,SQL Injection,10.10.1.21,22
2026-06-16 19:40:26,XSS,10.10.5.16,80
2026-06-16 19:40:39,DDoS,10.10.4.10,22
2026-06-16 19:40:48,SQL Injection,198.51.100.23,80
2026-06-16 19:41:20,Port Scan,203.0.113.77,25
2026-06-16 19:41:33,Port Scan,203.0.113.77,80
2026-06-16 19:41:52,Port Scan,203.0.113.77,80
2026-06-16 19:42:02,Malware Upload,10.10.2.30,80
2026-06-16 19:42:24,SQL Injection,10.10.6.24,25
2026-06-16 19:42:37,DDoS,10.10.3.12,22
2026-06-16 19:43:01,Port Scan,203.0.113.77,80
2026-06-16 19:43:02,Port Scan,10.10.7.26,21
2026-06-16 19:43:06,Credential Stuffing,10.10.3.26,8080
2026-06-16 19:43:06,XSS,203.0.113.10,25
2026-06-16 19:43:47,DDoS,203.0.113.10,3306
2026-06-16 19:44:19,SQL Injection,198.51.100.23,22
2026-06-16 19:44:20,Port Scan,10.10.7.18,80
2026-06-16 19:44:26,SQL Injection,192.0.2.44,8080
2026-06-16 19:44:43,DDoS,10.10.7.26,8080
2026-06-16 19:45:25,DDoS,203.0.113.10,3306
2026-06-16 19:45:42,DDoS,10.10.6.11,443
2026-06-16 19:45:46,SQL Injection,198.51.100.23,3306
2026-06-16 19:45:49,Brute Force,10.10.4.20,443
2026-06-16 19:46:00,SQL Injection,198.51.100.23,443
2026-06-16 19:46:07,SQL Injection,10.10.4.28,80
2026-06-16 19:46:11,Port Scan,203.0.113.77,3389
2026-06-16 19:46:53,DDoS,10.10.6.18,80
2026-06-16 19:46:54,Port Scan,203.0.113.77,8080
2026-06-16 19:47:02,Port Scan,203.0.113.77,80
2026-06-16 19:47:41,DDoS,10.10.5.15,22
2026-06-16 19:47:47,Port Scan,203.0.113.77,443
2026-06-16 19:47:52,SQL Injection,10.10.3.12,3306
2026-06-16 19:48:04,SQL Injection,10.10.3.25,3389
2026-06-16 19:48:09,Port Scan,203.0.113.77,22
2026-06-16 19:48:12,Port Scan,10.10.3.30,21
2026-06-16 19:48:12,SQL Injection,10.10.7.17,25
2026-06-16 19:48:33,XSS,10.10.4.25,443
2026-06-16 19:48:59,SQL Injection,10.10.5.12,22
2026-06-16 19:49:49,Port Scan,10.10.1.26,22
2026-06-16 19:49:50,Brute Force,10.10.3.17,80
2026-06-16 19:50:10,XSS,10.10.1.28,443
2026-06-16 19:50:24,DDoS,203.0.113.10,443
2026-06-16 19:50:40,DDoS,10.10.3.31,80
2026-06-16 19:50:45,DDoS,10.10.5.14,22
2026-06-16 19:51:01,DDoS,10.10.6.14,443
2026-06-16 19:51:04,SQL Injection,198.51.100.23,443
2026-06-16 19:51:35,Port Scan,203.0.113.77,80
2026-06-16 19:51:36,Port Scan,203.0.113.77,443
2026-06-16 19:51:51,Port Scan,10.10.3.12,443
2026-06-16 19:51:52,Credential Stuffing,198.51.100.23,21
2026-06-16 19:52:23,SQL Injection,198.51.100.23,443
2026-06-16 19:52:39,XSS,10.10.4.13,80
2026-06-16 19:53:02,Port Scan,10.10.1.22,21
2026-06-16 19:53:04,SQL Injection,10.10.2.27,443
2026-06-16 19:53:31,DDoS,203.0.113.10,21
2026-06-16 19:54:10,Brute Force,192.0.2.44,80
2026-06-16 19:54:30,Port Scan,203.0.113.77,3389
2026-06-16 19:54:45,Malware Upload,10.10.3.11,80
2026-06-16 19:55:00,DDoS,10.10.5.13,443
2026-06-16 19:55:12,Brute Force,10.10.2.30,3306
2026-06-16 19:55:39,SQL Injection,10.10.3.15,22
2026-06-16 19:55:43,DDoS,10.10.1.32,8080
2026-06-16 19:56:03,Brute Force,192.0.2.44,80
2026-06-16 19:56:12,DDoS,203.0.113.10,80
2026-06-16 19:56:17,Port Scan,10.10.5.22,25
2026-06-16 19:57:24,XSS,10.10.3.19,3306
2026-06-16 19:57:29,SQL Injection,10.10.1.22,443
2026-06-16 19:58:00,Malware Upload,10.10.5.21,3306
2026-06-16 19:59:14,DDoS,10.10.2.26,22
2026-06-16 19:59:38,Brute Force,10.10.2.18,8080
2026-06-16 19:59:53,Malware Upload,10.10.6.12,3389
2026-06-16 20:00:00,DDoS,203.0.113.10,3306
2026-06-16 20:00:34,Brute Force,192.0.2.44,80
2026-06-16 20:00:50,Port Scan,203.0.113.77,8080
2026-06-16 20:01:10,XSS,10.10.7.25,80
2026-06-16 20:01:42,DDoS,10.10.5.10,80
2026-06-16 20:03:29,Credential Stuffing,10.10.7.18,3306
2026-06-16 20:04:01,Malware Upload,10.10.5.33,3306
2026-06-16 20:04:07,SQL Injection,10.10.5.27,21
2026-06-16 20:04:32,DDoS,198.51.100.23,443
2026-06-16 20:04:35,Brute Force,192.0.2.44,443
2026-06-16 20:04:45,Credential Stuffing,10.10.2.18,3389
2026-06-16 20:04:50,Port Scan,203.0.113.77,443
2026-06-16 20:04:54,Port Scan,203.0.113.77,80
2026-06-16 20:04:58,Port Scan,10.10.6.25,443
2026-06-16 20:06:07,Port Scan,10.10.1.18,22
2026-06-16 20:06:36,SQL Injection,198.51.100.23,80
2026-06-16 20:07:01,SQL Injection,10.10.2.18,8080
2026-06-16 20:07:07,DDoS,203.0.113.10,443
2026-06-16 20:07:20,Port Scan,10.10.3.10,22
2026-06-16 20:07:23,SQL Injection,10.10.2.13,3389
2026-06-16 20:07:42,Malware Upload,10.10.3.13,80
2026-06-16 20:07:43,SQL Injection,10.10.4.18,8080
2026-06-16 20:08:39,Port Scan,10.10.6.17,80
2026-06-16 20:08:56,Brute Force,192.0.2.44,8080
2026-06-16 20:09:33,SQL Injection,198.51.100.23,443
2026-06-16 20:10:03,Brute Force,192.0.2.44,80
2026-06-16 20:10:06,SQL Injection,10.10.5.33,443
2026-06-16 20:11:02,SQL Injection,10.10.1.10,25
2026-06-16 20:11:26,SQL Injection,198.51.100.23,443
2026-06-16 20:11:44,Port Scan,203.0.113.77,443
2026-06-16 20:12:10,Brute Force,10.10.1.26,443
2026-06-16 20:13:31,DDoS,10.10.5.24,443
2026-06-16 20:13:45,Port Scan,203.0.113.77,80
2026-06-16 20:14:03,Port Scan,203.0.113.77,3389
2026-06-16 20:14:09,SQL Injection,203.0.113.77,3389
2026-06-16 20:14:16,Malware Upload,10.10.6.20,3389
2026-06-16 20:14:20,SQL Injection,10.10.1.18,3306
2026-06-16 20:14:41,Brute Force,10.10.4.31,3306
2026-06-16 20:15:29,SQL Injection,10.10.1.22,443
2026-06-16 20:16:08,DDoS,10.10.6.31,443
2026-06-16 20:16:40,DDoS,10.10.7.20,443
2026-06-16 20:16:53,SQL Injection,10.10.1.22,22
2026-06-16 20:17:20,DDoS,198.51.100.23,25
2026-06-16 20:17:39,SQL Injection,10.10.7.28,5432
2026-06-16 20:18:06,SQL Injection,10.10.4.32,443
2026-06-16 20:18:21,SQL Injection,198.51.100.23,8080
2026-06-16 20:18:44,Directory Traversal,10.10.3.11,443
2026-06-16 20:19:05,SQL Injection,10.10.3.20,443
2026-06-16 20:19:09,DDoS,203.0.113.10,443
2026-06-16 20:19:50,Brute Force,203.0.113.10,443
2026-06-16 20:19:53,Brute Force,10.10.1.16,22
2026-06-16 20:19:54,DDoS,10.10.2.16,8080
2026-06-16 20:19:59,Brute Force,192.0.2.44,3389
2026-06-16 20:20:00,DDoS,10.10.6.11,22
2026-06-16 20:20:01,Port Scan,203.0.113.77,8080
2026-06-16 20:20:19,Port Scan,10.10.4.10,443
2026-06-16 20:20:40,Port Scan,203.0.113.77,21
2026-06-16 20:20:44,Brute Force,192.0.2.44,443
2026-06-16 20:20:51,Brute Force,10.10.5.22,3306
2026-06-16 20:20:51,SQL Injection,10.10.6.29,22
2026-06-16 20:22:00,Port Scan,203.0.113.77,22
2026-06-16 20:22:01,DDoS,203.0.113.10,22
2026-06-16 20:22:54,SQL Injection,198.51.100.23,80
2026-06-16 20:23:20,SQL Injection,10.10.5.11,8080
2026-06-16 20:23:39,SQL Injection,198.51.100.23,22
2026-06-16 20:23:52,SQL Injection,198.51.100.23,443
2026-06-16 20:24:08,SQL Injection,10.10.1.34,22
2026-06-16 20:24:27,Malware Upload,10.10.7.32,3306
2026-06-16 20:25:21,SQL Injection,198.51.100.23,443
2026-06-16 20:25:36,DDoS,10.10.5.20,22
2026-06-16 20:26:19,SQL Injection,10.10.7.11,22
2026-06-16 20:27:13,DDoS,10.10.7.25,443
2026-06-16 20:27:26,Port Scan,10.10.2.16,25
2026-06-16 20:27:30,SQL Injection,10.10.3.10,80
2026-06-16 20:28:29,DDoS,10.10.7.21,443
2026-06-16 20:29:19,DDoS,10.10.1.17,443
2026-06-16 20:29:38,SQL Injection,10.10.6.28,80
2026-06-16 20:30:39,Brute Force,10.10.6.31,443
2026-06-16 20:30:49,Brute Force,192.0.2.44,443
2026-06-16 20:30:52,Port Scan,10.10.2.33,22
2026-06-16 20:32:22,Port Scan,10.10.5.11,443
2026-06-16 20:32:30,Port Scan,10.10.6.33,443
2026-06-16 20:32:40,Brute Force,192.0.2.44,80
2026-06-16 20:33:06,Malware Upload,10.10.2.26,22
2026-06-16 20:33:16,SQL Injection,10.10.6.33,22
2026-06-16 20:33:53,DDoS,203.0.113.10,22
2026-06-16 20:33:54,DDoS,10.10.1.11,3389
2026-06-16 20:34:06,SQL Injection,203.0.113.10,22
2026-06-16 20:35:22,Brute Force,192.0.2.44,443
2026-06-16 20:35:42,Brute Force,198.51.100.23,443
2026-06-16 20:35:45,Brute Force,192.0.2.44,8080
2026-06-16 20:36:10,Credential Stuffing,10.10.3.20,8080
2026-06-16 20:36:16,DDoS,10.10.3.21,80
2026-06-16 20:36:18,Brute Force,192.0.2.44,8080
2026-06-16 20:36:37,Brute Force,10.10.6.15,25
2026-06-16 20:36:39,Port Scan,203.0.113.77,3389
2026-06-16 20:36:47,Brute Force,10.10.4.26,443
2026-06-16 20:36:58,Brute Force,192.0.2.44,443
2026-06-16 20:37:07,Port Scan,203.0.113.77,80
2026-06-16 20:37:25,Port Scan,10.10.3.22,22
2026-06-16 20:37:43,Credential Stuffing,10.10.1.24,443
2026-06-16 20:38:38,Port Scan,203.0.113.77,8080
2026-06-16 20:39:07,Brute Force,10.10.4.12,80
2026-06-16 20:39:29,Malware Upload,10.10.3.29,3306
2026-06-16 20:39:45,DDoS,203.0.113.10,5432
2026-06-16 20:39:59,Port Scan,10.10.7.29,443
2026-06-16 20:40:07,Port Scan,203.0.113.77,443
2026-06-16 20:40:14,Port Scan,203.0.113.77,443
2026-06-16 20:40:23,Brute Force,10.10.5.14,5432
2026-06-16 20:41:03,Malware Upload,10.10.1.15,443
2026-06-16 20:41:06,DDoS,10.10.1.26,80
2026-06-16 20:41:20,Port Scan,10.10.4.32,443
2026-06-16 20:41:23,Brute Force,10.10.5.10,443
2026-06-16 20:42:07,SQL Injection,10.10.3.32,443
2026-06-16 20:42:21,Port Scan,203.0.113.77,3306
2026-06-16 20:42:31,XSS,10.10.5.11,443
2026-06-16 20:42:32,DDoS,203.0.113.77,3389
2026-06-16 20:43:08,Directory Traversal,10.10.2.28,443
2026-06-16 20:43:25,DDoS,10.10.1.32,22
2026-06-16 20:43:31,DDoS,10.10.1.29,3389
2026-06-16 20:43:46,XSS,10.10.5.32,22
2026-06-16 20:43:56,DDoS,203.0.113.10,80
2026-06-16 20:44:07,Brute Force,10.10.1.14,443
2026-06-16 20:44:22,Port Scan,203.0.113.77,80
2026-06-16 20:44:26,XSS,10.10.6.24,443
2026-06-16 20:45:10,DDoS,203.0.113.10,22
2026-06-16 20:45:45,DDoS,10.10.4.23,80
2026-06-16 20:46:18,DDoS,10.10.1.17,21
2026-06-16 20:46:57,Directory Traversal,10.10.4.20,5432
2026-06-16 20:47:31,SQL Injection,198.51.100.23,3389
2026-06-16 20:47:32,SQL Injection,198.51.100.23,443
2026-06-16 20:47:39,Port Scan,10.10.7.13,25
2026-06-16 20:47:48,Malware Upload,10.10.7.10,80
2026-06-16 20:48:08,Brute Force,192.0.2.44,21
2026-06-16 20:48:29,XSS,10.10.6.27,3389
2026-06-16 20:49:14,Port Scan,10.10.5.15,3306
2026-06-16 20:49:23,Brute Force,10.10.5.34,80
2026-06-16 20:49:26,Brute Force,10.10.6.26,443
2026-06-16 20:49:33,DDoS,10.10.6.10,3389
2026-06-16 20:49:41,DDoS,10.10.1.26,22
2026-06-16 20:49:55,Port Scan,10.10.2.19,80
2026-06-16 20:49:57,Brute Force,192.0.2.44,3389
2026-06-16 20:50:00,Brute Force,192.0.2.44,80
2026-06-16 20:50:35,XSS,10.10.1.26,8080
2026-06-16 20:50:37,DDoS,10.10.2.28,443
2026-06-16 20:50:51,SQL Injection,10.10.7.14,22
2026-06-16 20:50:57,DDoS,10.10.2.22,443
2026-06-16 20:51:13,Credential Stuffing,10.10.6.10,22
2026-06-16 20:51:54,SQL Injection,10.10.3.19,3389
2026-06-16 20:52:18,XSS,10.10.4.14,443
2026-06-16 20:52:24,SQL Injection,198.51.100.23,3389
2026-06-16 20:52:38,DDoS,10.10.7.27,22
2026-06-16 20:53:12,Port Scan,10.10.7.17,3389
2026-06-16 20:53:29,Brute Force,10.10.1.18,8080
2026-06-16 20:53:47,SQL Injection,198.51.100.23,3306
2026-06-16 20:53:48,DDoS,10.10.3.15,3306
2026-06-16 20:53:58,SQL Injection,10.10.4.30,8080
2026-06-16 20:54:18,DDoS,10.10.2.13,80
2026-06-16 20:54:32,Port Scan,203.0.113.77,25
2026-06-16 20:54:46,Brute Force,10.10.3.27,443
2026-06-16 20:55:32,DDoS,203.0.113.10,443
2026-06-16 20:56:06,SQL Injection,198.51.100.23,21
2026-06-16 20:56:24,DDoS,10.10.3.23,80
2026-06-16 20:56:26,Port Scan,10.10.5.11,443
2026-06-16 20:56:30,SQL Injection,198.51.100.23,22
2026-06-16 20:56:51,Brute Force,192.0.2.44,8080
2026-06-16 20:56:57,Credential Stuffing,10.10.1.10,80
2026-06-16 20:57:57,SQL Injection,198.51.100.23,443
2026-06-16 20:57:58,DDoS,203.0.113.10,443
2026-06-16 20:58:15,Brute Force,10.10.5.23,22
2026-06-16 20:58:47,DDoS,10.10.5.17,25
2026-06-16 20:59:00,Port Scan,203.0.113.77,443
2026-06-16 20:59:14,Brute Force,10.10.5.29,5432
2026-06-16 20:59:16,DDoS,203.0.113.10,80
2026-06-16 20:59:26,SQL Injection,10.10.5.20,443
2026-06-16 20:59:40,DDoS,203.0.113.10,443
2026-06-16 20:59:48,SQL Injection,10.10.5.32,80
2026-06-16 21:00:13,Brute Force,192.0.2.44,80
2026-06-16 21:00:22,SQL Injection,10.10.7.34,22
2026-06-16 21:00:29,Brute Force,10.10.6.32,443
2026-06-16 21:00:29,Malware Upload,10.10.4.31,22
2026-06-16 21:02:17,DDoS,203.0.113.10,443
